0,0
1,0.707106781186547
2,1
3,0.707106781186548
4,1.22464679914735E-16
5,-0.707106781186547
6,-1
7,-0.707106781186548
8,-2.44929359829471E-16
9,0.707106781186547
10,1
11,0.707106781186548
12,3.67394039744206E-16
13,-0.707106781186548
14,-1
15,-0.707106781186548
16,-4.89858719658941E-16
17,0.707106781186548
18,1
19,0.707106781186549
20,6.12323399573677E-16
21,-0.707106781186548
22,-1
23,-0.707106781186549
24,-7.34788079488412E-16
25,0.707106781186548
26,1
27,0.707106781186549
28,8.57252759403147E-16
29,-0.707106781186548
30,-1
31,-0.707106781186549
32,-9.79717439317883E-16
33,0.707106781186547
34,1
35,0.707106781186549
36,1.10218211923262E-15
37,-0.707106781186547
38,-1
39,-0.707106781186549
40,-1.22464679914735E-15
41,0.707106781186545
42,1
43,0.707106781186549
44,4.89982515786259E-15
45,-0.707106781186547
46,-1
47,-0.707106781186547
48,-1.46957615897682E-15
49,0.707106781186545
50,1
51,0.707106781186549
52,-1.96067283990894E-15
53,-0.707106781186547
54,-1
55,-0.707106781186547
56,-1.71450551880629E-15
57,0.707106781186544
58,1
59,0.707106781186549
60,5.38968387752153E-15
61,-0.707106781186547
62,-1
63,-0.707106781186547
64,-1.95943487863577E-15
65,0.707106781186544
66,1
67,0.70710678118655
68,-1.47081412025E-15
69,-0.707106781186547
70,-1
71,-0.707106781186547
72,-2.20436423846524E-15
73,0.707106781186544
74,1
75,0.70710678118655
76,5.87954259718047E-15
77,-0.707106781186546
78,-1
79,-0.707106781186547
80,-2.44929359829471E-15
81,0.707106781186544
82,1
83,0.707106781186545
84,-9.80955400591059E-16
85,-0.707106781186546
86,-1
87,-0.707106781186553
88,-9.79965031572518E-15
89,0.707106781186549
90,1
91,0.70710678118655
92,6.36940131683941E-15
93,-0.707106781186541
94,-1
95,-0.707106781186548
96,-2.93915231795365E-15
97,0.707106781186544
98,1
99,0.707106781186545
100,-4.91096680932118E-16
101,-0.707106781186546
102,-1
103,-0.707106781186553
104,3.92134567981788E-15
105,0.707106781186548
106,1
107,0.70710678118655
108,6.85926003649835E-15
109,-0.707106781186541
110,-1
111,-0.707106781186548
112,-3.42901103761259E-15
113,0.707106781186543
114,1
115,0.707106781186546
116,-1.23796127317672E-18
117,-0.707106781186546
118,-1
119,-0.707106781186553
120,-1.07793677550431E-14
121,0.707106781186548
122,1
123,0.707106781186551
124,7.3491187561573E-15
125,-0.70710678118654
126,-1
127,-0.707106781186548
128,-3.91886975727153E-15
129,0.707106781186543
130,1
131,0.707106781186546
132,4.88620758385765E-16
133,-0.707106781186545
134,-1
135,-0.707106781186554
136,2.9416282405E-15
137,0.707106781186548
138,1
139,0.707106781186551
140,7.83897747581624E-15
141,-0.70710678118654
142,-1
143,-0.707106781186549
144,-4.40872847693047E-15
145,0.707106781186542
146,1
147,0.707106781186546
148,9.78479478044706E-16
149,-0.707106781186545
150,-1
151,-0.707106781186554
152,-1.17590851943609E-14
153,0.707106781186547
154,1
155,0.707106781186551
156,8.32883619547518E-15
157,-0.70710678118654
158,-1
159,-0.707106781186549
160,-4.89858719658941E-15
161,0.707106781186542
162,1
163,0.707106781186557
164,1.56791929129057E-14
165,-0.707106781186535
166,-1
167,-0.707106781186544
168,1.96191080118212E-15
169,0.707106781186547
170,1
171,0.707106781186552
172,8.81869491513412E-15
173,-0.707106781186539
174,-1
175,-0.707106781186559
176,-1.95993006314504E-14
177,0.707106781186552
178,1
179,0.707106781186547
180,1.95819691736259E-15
181,-0.707106781186544
182,-1
183,-0.707106781186555
184,-1.27388026336788E-14
185,0.707106781186537
186,1
187,0.707106781186542
188,-4.90230108040894E-15
189,-0.707106781186549
190,-1
191,-0.70710678118655
192,-5.8783046359073E-15
193,0.707106781186541
194,1
195,0.707106781186557
196,1.66589103522235E-14
197,-0.707106781186534
198,-1
199,-0.707106781186545
200,9.82193361864236E-16
201,0.707106781186546
202,1
203,0.707106781186553
204,9.798412354452E-15
205,-0.707106781186539
206,-1
207,-0.70710678118656
208,7.84269135963577E-15
209,0.707106781186551
210,1
211,0.707106781186548
212,2.93791435668047E-15
213,-0.707106781186544
214,-1
215,-0.707106781186555
216,-1.37185200729967E-14
217,0.707106781186536
218,1
219,0.707106781186543
220,-3.92258364109106E-15
221,-0.707106781186548
222,-1
223,-0.70710678118655
224,-6.85802207522518E-15
225,0.707106781186541
226,1
227,0.707106781186558
228,1.76386277915414E-14
229,-0.707106781186533
230,-1
231,-0.707106781186546
232,2.47592254635343E-18
233,0.707106781186546
234,1
235,0.707106781186553
236,1.07781297937699E-14
237,-0.707106781186538
238,-1
239,-0.707106781186561
240,-2.15587355100861E-14
241,0.70710678118655
242,1
243,0.707106781186548
244,3.91763179599835E-15
245,-0.707106781186543
246,-1
247,-0.707106781186556
248,-1.46982375123146E-14
249,0.707106781186535
250,1
251,0.707106781186544
252,-2.94286620177318E-15
253,-0.707106781186548
254,-1
255,-0.707106781186551
256,-7.83773951454306E-15
257,0.70710678118654
258,1
259,0.707106781186559
260,1.86183452308593E-14
261,-0.707106781186532
262,-1
263,-0.707106781186546
264,-9.77241516771529E-16
265,0.707106781186545
266,1
267,0.707106781186554
268,1.17578472330878E-14
269,-0.707106781186537
270,-1
271,-0.707106781186562
272,5.883256481E-15
273,0.70710678118655
274,1
275,0.707106781186549
276,4.89734923531624E-15
277,-0.707106781186542
278,-1
279,-0.707106781186557
280,-1.56779549516325E-14
281,0.707106781186535
282,1
283,0.707106781186544
284,-1.96314876245529E-15
285,-0.707106781186547
286,-1
287,-0.707106781186552
288,-8.81745695386094E-15
289,0.707106781186539
290,1
291,0.707106781186559
292,1.95980626701772E-14
293,-0.707106781186532
294,-1
295,-0.707106781186547
296,-1.95695895608941E-15
297,0.707106781186544
298,1
299,0.707106781186555
300,1.27375646724057E-14
